H0_Wasserstein1,H0_Bottleneck,H0_PersEntropy,H0_BettiL1,H0_BettiL2,H0_LandscapeL1,H0_LandscapeL2,H1_Wasserstein1,H1_Bottleneck,H1_PersEntropy,H1_BettiL1,H1_BettiL2,H1_LandscapeL1,H1_LandscapeL2,Label
22.853107471186565,1.4535927116359757,2.9316982476946944,1566.0,164.9484768041221,50.87314940462208,5.904220278970469,0.996197241331985,0.23078636437680117,2.0489819184723985,369.0,42.69660408041839,7.591666248109599,0.8872572251636636,Aggressive
24.458100429218163,1.5341097138563995,2.9402806665880163,1587.0,169.26015479137433,53.69110071297848,6.231265202563062,1.70233102037381,0.3102899877716291,2.096014607101923,393.0,42.649736224272246,12.220543464024862,1.3643047361847862,Aggressive
29.292632996504796,1.8466751256854348,2.932627831238855,1582.0,166.4692163734785,64.63033201718574,7.500847134456997,1.826527920572863,0.42500089677633535,2.0363573430666486,423.0,46.67976006793523,14.848116036617395,1.7233740454683018,Aggressive
26.78266889209977,1.6583134418449115,2.9376813610172503,1607.0,168.84608375677536,58.038009417177456,6.735757391911045,0.9379973325728675,0.18157401818154087,2.1373186128301835,164.0,17.88854381999832,5.167484413493762,0.6076677394344369,Aggressive
29.84755264963402,1.924601276834197,2.9323280627456607,1546.0,163.82917933017916,67.35760816419966,7.81736850814827,0.6995638440022498,0.18157401818154087,1.5820995896946868,139.0,17.0,4.779159307479858,0.635936217543744,Aggressive
34.14458199029528,2.1400439967169103,2.941607628008706,1590.0,170.1763790894612,74.89771867039228,8.692456327112668,0.9830612487628976,0.2125086248767788,1.990878357328144,157.0,18.083141320025124,6.529866753202496,0.7734198835909726,Aggressive
35.63838161529889,2.5497405298619698,2.9344088815185074,1393.0,156.15056836271842,89.23636578550243,10.356566610450917,0.6412530047378517,0.2983199456197471,1.0223192478814376,100.0,11.575836902790225,7.834328018053613,1.0068687027124124,Aggressive
35.90161363518374,2.3431729247512862,2.934800710521095,1528.0,163.56038640208698,82.00686844912443,9.517527838923083,0.46320229450442757,0.26501634886340886,1.1018981027987216,74.0,10.198039027185569,4.470724806641088,0.7155088444989096,Aggressive
37.90148083838239,2.3808668744233077,2.9321910412381693,1586.0,166.07227342335023,83.32608938217163,9.670633574984159,1.7111888549379506,0.5421976269062141,1.7294467531288606,312.0,33.85262175962151,18.975948805760858,2.2023048123201012,Aggressive
34.81007609212896,2.2030683709313723,2.9355388884944933,1577.0,166.67033329300088,77.10345923298537,8.94844948484366,0.7021986963837569,0.43790845342649365,0.9130524600965335,160.0,17.549928774784245,15.326013950386434,1.778701798898941,Aggressive
35.25554290848631,2.264305718768973,2.937753547609056,1553.0,166.0210829985156,79.24665706326263,9.197184077442303,1.772523477701914,0.3204421520535392,2.3423869137702686,388.0,40.19950248448356,11.512416427785698,1.291278516135748,Aggressive
32.38295861484895,2.004737102956688,2.9358376716943795,1607.0,168.2646724657318,70.16221898974796,8.142865166102725,2.1990293541448764,0.4238400039809513,2.27944100062489,453.0,52.29722745997153,14.127378918907862,1.6450851800429507,Aggressive
32.866728487132995,1.9272959777405894,2.9404860598282507,1700.0,175.50498568416796,67.45191788432572,7.828313876551622,2.407602474895102,0.26442443852292186,2.7651445958607845,651.0,75.63729238940273,9.697868563912131,1.083125883814231,Aggressive
24.827607750671962,1.685703329992989,2.9333691635355694,1468.0,159.81239000778382,58.996606595588446,6.847009967510854,0.027523072189372107,0.02271276807512675,0.4633750775450318,14.0,3.7416573867739413,0.08681652040192533,0.030044253651987048,Aggressive
28.091237248289154,1.8196746744175978,2.9334736999105826,1537.0,163.58789686281807,63.68536443421335,7.3911763782398054,0.4963143759811323,0.27574440768337183,1.2360464250417367,78.0,11.224972160321824,4.306211221097696,0.7334655802571571,Aggressive
38.43893011704167,2.475427543742349,2.9386529986695984,1548.0,166.70932787339765,86.63554396292176,10.054721233732907,1.0203435080186642,0.4425902939464778,1.2777009537548634,155.0,17.97220075561143,16.819879791953344,1.870977402772814,Aggressive
35.92601421595434,2.4543161873232426,2.9240172493547254,1457.0,156.89168237991458,85.89668418421888,9.968970873478295,1.038862833254351,0.4971156718650214,1.1175271141290606,180.0,19.390719429665317,16.21826301439844,1.9063799597565039,Aggressive
33.448658706773706,2.199708761342872,2.9377675765088545,1515.0,164.23458831805192,76.9858788962316,8.934803382394838,1.3544626495887766,0.4063681122244572,1.3762320786715603,237.0,26.70205984563738,15.494744524811253,1.7275286442172209,Aggressive
31.686176294261028,1.942831811863887,2.9408411689240173,1626.0,171.55757051205873,67.99564433820319,7.891417513593292,0.19889114671030297,0.09384872475399582,1.0098580871007061,37.0,8.426149773176359,0.6328949928283687,0.16859014801578287,Aggressive
31.411443916704098,1.920121909774459,2.939902290259818,1630.0,171.283390905248,67.2008383153665,7.799174161396703,0.6514188245986794,0.16610949652592363,1.7890678185080287,161.0,18.520259177452136,5.088205857710406,0.6080378864123718,Aggressive
32.190295676530496,1.9542455156154253,2.942761626815747,1642.0,174.03447934245673,68.39510358945287,7.937777832139571,0.9351058901776262,0.253944371759597,1.8706499867466955,204.0,21.817424229271428,8.369889933653553,0.9650080638113366,Aggressive
32.025165419882875,1.9199730471055185,2.935945113346543,1661.0,171.32133550728585,67.19562838775944,7.798569509225771,0.9216701492219294,0.2598833684769641,2.134137013545482,322.0,35.7211421989835,8.982441406057337,1.0379531032403009,Aggressive
37.553726179794644,2.154040796519984,2.9402429168487103,1735.0,178.18249072229293,75.38758167112717,8.749308696126674,1.913374367915259,0.3708465797120816,2.2887761691186874,364.0,42.68489194082609,11.105328836826361,1.3880008019999117,Aggressive
32.33714229311931,1.945900271022874,2.937480505208826,1656.0,171.56339936011994,68.10303492979568,7.903881017741779,1.1500937612712099,0.2861922742544344,1.7905593494214214,295.0,33.36165463522455,10.40747907426622,1.1657335755329141,Aggressive
29.521989824073803,1.9449838299488533,2.93264675496898,1514.0,162.32067027954264,68.07096112858164,7.900158606415413,1.4511540949811352,0.4678342331557748,1.6792299835889983,165.0,19.05255888325765,15.621465422890402,1.7613190318814218,Aggressive
25.424395240174942,1.8299404666030932,2.9326839814005914,1387.0,155.30936868070773,64.04464883033675,7.4328740958439905,0.6515204827972877,0.24546746041229792,1.797846598062388,79.0,13.74772708486752,3.2212605476379363,0.5757081362663483,Aggressive
30.95554423805376,2.0625694911967907,2.933799708777093,1495.0,161.67560112769027,72.18624931393245,8.377769453043053,0.48068834760202134,0.14271192645619188,1.6705540670494903,80.0,11.135528725660043,2.7007563716233354,0.4158924616465773,Aggressive
29.2065450238482,1.9640224043581944,2.9303994844284174,1481.0,159.58383376770968,68.7372772380559,7.977489715886793,0.3782443631501078,0.13349103893897848,1.5783908118318155,241.0,27.0,4.596001651551989,0.5257983007288901,Aggressive
26.662704462721877,1.8454796724742717,2.936870718599352,1439.0,159.59636587341205,64.58849328936955,7.495991428291572,0.33048321724277463,0.234874945857146,0.8484096288156975,123.0,13.379088160259652,7.607725605820164,0.9004199404970455,Aggressive
32.34049600214902,2.0584335366587196,2.9397367540226726,1564.0,167.69615380204758,72.04149829016791,8.360969983383429,0.816576813872621,0.30399358577888963,1.233982183381882,220.0,22.93468988235943,11.030820333596433,1.2468301673190727,Aggressive
29.44648711671442,1.9145602116449616,2.937178134059732,1532.0,164.69365500832143,67.00618881167789,7.776583589347992,1.3372822454365838,0.4759775100502617,1.6897340106428502,150.0,16.0,13.200329587917137,1.5823037883196704,Aggressive
26.844739904600917,1.638236369088262,2.9355364296171973,1633.0,169.7615975419647,57.33534771986682,6.654208097419356,0.7352797577799576,0.32808590449947495,1.6545111197372147,222.0,23.790754506740637,11.48242083462802,1.332623254838716,Aggressive
29.368560712684566,1.7113050116524464,2.940999647112092,1707.0,176.12211672586722,59.892619739879265,6.950999184586242,2.340695870170604,0.3805545162106869,2.5026384984298478,503.0,57.175169435691224,12.788965268568557,1.4718468132114468,Aggressive
28.539346756341832,1.8846496047811443,2.9360916669674824,1511.0,163.1349134918703,65.95937097915495,7.655092328289793,1.3579313352212232,0.3667989649684894,1.9581532208028753,273.0,33.36165463522455,9.999763438195892,1.3194734763566642,Aggressive
28.200522846366145,1.9461630987701881,2.921338282716183,1446.0,155.4734704057255,68.11223343165236,7.904948574632472,1.2937346042685818,0.2888444911375279,1.8557897414597484,220.0,28.071337695236398,9.589488506317137,1.1632307820309116,Aggressive
32.88889166030354,1.9829073956515617,2.9388501823657913,1650.0,171.95348208163742,69.39821821270566,8.054196999618965,2.47528289575826,0.37676349148082905,2.3314090439779074,565.0,65.01538279515087,13.810020817650692,1.5691543690500163,Aggressive
33.39315821936801,2.288099300627313,2.9324195830525857,1453.0,158.72932936291264,80.0793899430169,9.2938291330984,1.374624858979418,0.5508368879139771,1.3540207767131784,192.0,21.213203435596427,15.096616667930524,1.965812077922941,Aggressive
31.999785177765496,2.1111570525097254,2.9324650623659547,1510.0,161.91973320136123,73.88672720302236,8.575122991288772,0.507219451564841,0.26916477886863915,1.0190696140418811,151.0,16.0312195418814,7.9583660833763386,0.9884875278387255,Aggressive
36.81348497930168,2.442055163329241,2.931776865865218,1502.0,161.39392801465613,85.46757023743909,9.919168899426808,1.1552580989129466,0.2860427372359177,1.8958296035082096,202.0,23.323807579381203,8.850503054532137,1.0296005750140773,Aggressive
39.21119322862776,2.472942396966753,2.9414802624731795,1580.0,169.5464538113375,86.54856826319838,10.044627034806867,2.0612155658352265,0.3248626821127558,2.336644630629691,367.0,43.73785545725808,11.208834185744777,1.315741500411476,Aggressive
27.167531912046332,1.7224660029003134,2.9330531076103603,1571.0,165.2785527526182,60.28323450473824,6.996333032459559,0.08318405479419325,0.039134191779335324,1.0035830781892705,25.0,5.0,0.27267598142527527,0.0670875875998399,Aggressive
26.864761764986017,1.7710505296401555,2.932332529935633,1513.0,161.91664522216362,61.98360618918834,7.19367424483996,0.23718880784039406,0.18922990891984776,0.6179892286687213,125.0,13.379088160259652,6.622708927501332,0.7686163095678037,Aggressive
32.93342511625821,2.238910893842007,2.938639448408729,1464.0,162.11107303327555,78.35788353525027,9.0940350735195,1.3417788084105142,0.41588756801652177,1.5022438667871052,314.0,33.46640106136302,14.787973808519768,1.7149394598946859,Aggressive
32.04961135066247,2.1227319258099695,2.938113066049226,1505.0,163.74675569305182,74.29182710069597,8.622137950237555,0.5446488876156077,0.13197392097998034,1.80636793562728,64.0,10.392304845413264,1.6666359275278406,0.2996042736811428,Aggressive
